,Title,Score,Comment
191,듄,4,"ㅋㅋ 이딴 영화를 영화관에서 보면 스트레스 업 된다. 솔직히 조금은 기대하고 봤다,결과는 잠을 잤다. ㅋㅋ 화면도 어둡고 잠자기 딱 좋은 영화 ㅎㅎ. 스토리도 개 허접하고 이런 걸 좋아하는 애들은 무슨 생각으로 살아가는 애들인지 궁금해지는 영화 ㅋㅋ최종 결론은 미드용 수준으로 생각하고 보면 된다."
192,듄,1,보지마.돈 시간 날리기 싫으면 돈주고 휴식방 다녀온 느낌.고맙다.꿀잠자서 시끄러워서 깻다
193,듄,9,간만에 멋진 영화였습니다
194,언더독,10,
195,12번째 솔저,9,"영화,거의 중반 이후부터 감상함에도 숨쉬는 것조차 망각할 정도의 몰입감!!스토리(실제)며, 연기력에 많은것을 다시금 숙고하게 만드는 영화였습니다..!-.-  넘~감동입니다!!"
196,듄,10,세계관 미쳣..진짜 이런 영화 너무 좋아요
197,휴가,10,담담하게 현실을 찍어내어 더 마음이 먹먹해지는 영화. 계속해서 곱씹고 곱씹으며 무엇이 문제인지 생각해 봅니다.
198,듄,10,진짜 최고였어요!!! 짱짱!!!
199,프로메테우스,10,에어레언 프리퀄 너무재밌게봤어요
200,듄,10,마지막까지 시간 가는 줄 몰랐어요
201,기기괴괴 성형수,4,소재가 특이한게 일본틱한데 성우도 일본을 못 따라올 것 같다. 부모님께 살 달라는거 참 역겹다. 엔딩도 그렇고 삼류보다 더 최악이다. 차라리 신비아파트를 보는게 훨 낫다.
202,듄,10,초반부터 눈길을 사로 잡음
203,듄,10,짱이다ㅡㅡ진짜 기억에 남을 영화!!
204,알라딘,7,윌스미스가 보이는 마법같은 연기
205,라스트 듀얼: 최후의 결투,10,이런 영화라면 극장에서 봐야지 후회없죠
206,공범자들,10,언론 검찰 기업은 권력의 소유가 아니다. 대선 다가오니깐 남의 탓하는 적폐세력들 비리의 민낯을 들여다보게됨.
207,라스트 듀얼: 최후의 결투,10,영화자체의 매력이 돋보입니다
208,해무,6,민트 초코 김치찌개
209,관상,10,멋진 원작..잘 만든 시나리오. 누구하나 빠지지 않는 좋은 연기. 좋은 연출.
210,베놈 2: 렛 데어 비 카니지,1,내 인생 통틀어 가장 재미없었던 영화 Top3..
211,베놈 2: 렛 데어 비 카니지,1,그냥 유튜브로 쿠키영상만 보세요ㅋㅋ 영화 자체는 볼 필요 전혀 없음
212,유열의 음악앨범,6,전반부까지  몰입감이 장난아니였는데 후반부로 갈수록 쌩뚱맞은 대사..전개..좀 매우 아쉬웠어요
213,디스트릭트 9,9,아메리칸 인디언과 아파르트헤이트가 SF장르로 오버랩되는 다큐멘터리
214,듄,10,레베카 퍼거슨의 연기에 놀라고 영상미와 음악에 뒤집어짐... 우주공상과학판타지sf장르 좋아하는 사람이라면 눈물 광광 흘리며 당장 2편 내달라고 소리지르게 됨. 바로 나처럼.... 요즘처럼 매마른 영화판에 장르오타쿠에게 내려온 한줄기 빛이자 소금이자 물...'이건 아직 시작에 불과하다'
215,듄,9,"이 시리즈의 첫만남에 대한 감흥을 느껴보고 싶어서 정말 아.무.런 정보없이 갔는데도(워너 1차예고편 본게 전부) 충분히 이해가능했다. 물론 드니가 매우 친절한 편의 감독은 아니고 새로이 시작하는 시리즈라지만, 정보량이 상당히 많지도 않고 나름 정교하고 긴 구성을 바탕으로 영화설정을 전달하는 것에도 어색함이 없었는데, 이 영화가 지루하다는 사람들은 영화를 이해하려는 최소한의 능동적 태도도 취하지 않았을 확률이 높다. 딱 세 집단(하코네-황제, 아트레이더스, 프레멘)의 대립에만 주목하면 되었던 것같은데 ,,,, 그래놓고 ""날 이해시키지 못한 니 잘못이다""고 영화에게 모든 탓을 돌리는 수용자의 태도는 어떻게 보면 SF가 지니는 장르적 가치를 훼손하는 갑질에 가깝다"
216,007 노 타임 투 다이,9,이정도면 됐다고 본다.
217,도쿄 타워,10,잔잔한데 ..그러케 눈물이 나요... 끝나고 나서 노래 들으면서 그러케 눈물이나요~~ 좋아요~~~
218,인비저블 게스트,8,쫄깃하다 시간가는줄 몰랐네
219,실: 인연의 시작,9,한국의 로맨스거장들이 나서서 30년을 관통하는 러브서사시를 촬영해주시길. 역겨운 민주뽕과 창피한 국뽕은 좀 청산하고!OST필히 감상.
220,용과 주근깨 공주,7,"영상미, OST는 좋았다"
221,당신얼굴 앞에서,10,"우리는 죽을 때까지 속고 산다. 잘 될거라는 생명의 외침에 때론 게을러지고 때론 질펀해지고 때론 힘을 얻고 때론 열심히 산다. 그러니까 꿈보다 더 꿈 같이 사는 것이다. 어짜피 꿈이라면 좋은 꿈에, 예쁜 꿈에,  값진 꿈에 속아야겠다. 그러면 아름다운 장면을 더 많이 얻고 살 수 있을 것이다. 그것이 오늘 나의 변변치 못한 의지다. 늘 아름다운 생을 생각하게 하는 홍상수 감독님 영화와 그 진가를 보여주시는 배우님들에 감사드린다. 나 혼자서라도 양양에 가 볼 일이다."
222,듄,1,정말정말 구려요 개노잼 ㅜ
223,스틸워터,8,리들리 스코트의 듀얼엔 평점6점 주는 놈들이 무슨 영화평론가를 한답시고...
224,듄,7,좋아하는 감독이라 미장센 위주의 관람이라면 추천. 단순 재미라면 비추합니ㅏㄷ
225,베놈 2: 렛 데어 비 카니지,8,톰하디때문에보는영화라 객관적이지는않아요톰하디팬이라면무조건봐야겠지요
226,고양이를 부탁해,1,평점조절위원회...
227,라스트 듀얼: 최후의 결투,10,...영화평론가란 놈들이 평점10점 만점에 평점6점을 준 영화.박푱시기 밥은 먹고 다니냐?
228,라스트 듀얼: 최후의 결투,10,"라스트 듀얼이 리들리 스콧이라니 대단했어요^^ be sure your health, ridley scott."
229,와일드 마운틴 타임,10,
230,색다른 그녀,2,...여자캐릭터를 꼭 그렇게 그려야했나요
231,고양이를 부탁해,10,어디에서든 잘 지내야 해 모두들
232,듄,10,
233,007 노 타임 투 다이,9,다니엘 크레이그의 007 최고의 작품.한번 더 볼 가치가 있다.
234,듄,10,평점이 이것밖에 안되는게 신기함 ㅋㅋ
235,라스트 듀얼: 최후의 결투,10,"중세 거장 리들리 스콧 감독 작품이라 오랜만에 기대하고 봤습니다!!감독이 리들리 스콧이라는 것만으로도 이미 완벽,,,☆너무 재밌게 잘봤습니다. 다들 극장에서 제대로 느껴보시길!"
236,극장판 귀멸의 칼날: 무한열차편,10,"일반인들도 쉽게 볼 수 있는 일본 애니, 오글거리긴 했지만 칼날 그래픽이 매우 멋졌다"
237,푸른 호수,10,로그인 잘안하는데이영화는 로그인 하게 만드는 매력이 있습니다.10점 입니다.
238,데몰리션,10,제이크 질렌할 나와서 찾아봤는데 예상보다 훨씬 좋았어요. 감정선이 참 좋은 영화
239,베놈 2: 렛 데어 비 카니지,9,마블덕후 & 톰하디러버로 그럭저럭 재밌게 봤습니다상상도 못한 쿠키네요!! 본편은 그냥 에디와 베놈의 사랑싸움?
240,라스트 듀얼: 최후의 결투,10,각자의 시점을 잘 표현한 영화입니다. 프리가이로 알게된 조디코머!!의 변신이 매우 인상적이었고 연기구멍없는명품 배우들과 거장의 합이 엄청난 몰입도를 가져옵니다.
241,러브 앤 몬스터스,8,세상이 망해도 우린 계속 나아간다
242,듄,6,음악감독의 역량으로 캐리침
243,원스 어폰 어 타임... 인 할리우드,8,발이 진짜 많이 나오네..
244,라스트 듀얼: 최후의 결투,10,시대를 초월하여 전달하는 리들리스콧의 메시지.. 역시 거장은 다르다!
245,메기,10,장면의 한 컷 한 컷이 매력적인 스틸컷 같을 때가 많았고 무심하게 벌어지는 상황의 에피소드들이 재미나고 신선했다.
246,듄,10,재밉있네요 흥행 대박날것같아요
247,듄,1,만들지 말지... 나오지 말았어야할 영화.
248,라스트 듀얼: 최후의 결투,7,고대.중세.현대.미래를 오가며 영화를 찍어온 리들리 스콧. 그의 중세판 영화는 묵직하고 격렬하다.
249,듄,10,세계관이 엄청 탄탄하고 영상미 음악 퀄리티 다 최고입니다!! 다음편 얼른 보고싶어요!!
250,더 길티,1,"결말이 너무 흐지부지, 관객들에게 반전을 주려고 헨리를 독단적으로 움직이게 한게 억지같음 남자 주인공만 나오고 전화만 하는 아이디어는 좋았다"
251,007 노 타임 투 다이,1,마지막 007을 보내며
252,듄,10,
253,샹치와 텐 링즈의 전설,8,후반은 뇌절인데 양조위가 하드캐리해서 돈은 아깝지 않았음
254,듄,10,2시간 반동안 정말 집중해서 봤습니다
255,007 노 타임 투 다이,1,감독이..일본인 인거죠...??코죽박은 대체....
256,타다: 대한민국 스타트업의 초상,2,어차피 타다에서 돈 받고 만들어 주는 광고 영화일뿐.
257,컨테이젼,8,"코로나 사태를 예측한 점에서는 시나리오가 좋지만, 영화 흐름은 그래 매끄럽지 않네요."
258,베놈 2: 렛 데어 비 카니지,6,재미가 없는건 아닌데 너무 짧아서 맛만 본 느낌..
259,듄,4,너무지루하고 오타쿠 영화임 몰입도가 크게 떨어짐
260,듄,8,첨엔 배경설명이며 줄거리푸느라 좀 지루했는데 갈수록 재밌어짐2편 3편이 더 기대되는 영화~!!영화보는내내 486컴퓨터로 실험실에서 밤새며하던 2D 추억의 게임 Dune2가 오버랩됨
261,퍼펙트,10,좋 았  다 줄거리 쓴사람이 없네
262,모추어리 컬렉션,7,기괴하고 잔혹한 무서운 이야기 속 다양한 메세지와 교훈...두 사람이 들려주는 가장 끔찍하게 무섭고도 섬뜩한 이야기...독특하고 엽기적인...
263,아수라도,2,학생들이 만드는 UCC보다 연기를 못하네
264,듄,10,"모든 것이 좋았다. 영상,배우, 음악…….드니 빌뇌브 감독의 천재성이 오래 지속되기를"
265,친절한 금자씨,5,백선생을 응징하기 위해 금자와 유족의 화해를 얼렁뚱땅. 이것도 B급영화의 특징이지만..
266,굿 윌 헌팅,10,보고싶어요 로빈윌리엄스♡
267,듄,1,예고편에서 재미있어 보였던건 죄다 미래예지네요 젠다야 만나는데 2시간 30분을 다 쓰네 너무 지루함
268,인질,6,황정민 배우님 보러 왔습니당
269,듄,8,차가운 화면 속 흩어지는 모래는 따뜻해보인다. 다소 음침해 보였던 인물들이 점차 신비해지는 모습이 인상깊다.
270,돼지가 우물에 빠진 날,8,보는 내내 가슴이 아려지는 독특한 경험
271,도어즈,10,발킬머의 신들린 퍼포먼스
272,12번째 솔저,10,
273,듄,9,이 영화의 재미를 증폭시키는데 최고 기여도는 한스 짐머의 음악이 아닐까 중요하지 않은 장면이 연출되는 중에도 웅장하게 깔리는 배경음악에 가슴이 웅장해져 여유증이 생겨버렸다.
274,시라노; 연애조작단,10,진정으로 그대를 위하는 마음
275,라스트 듀얼: 최후의 결투,10,영화도 안보고 반대 찍는 애들 특징 : 남 잘되는거보고 피해의식에 쩔어 사는 무쓸모들.
276,공동경비구역 JSA,10,어렸을때 봤을땐 다크하고 우울해서 개노잼 존망영화로 기억에 남아있었는데 다시보니 씹띵작
277,벤허,9,벤허의 격정적인 삶이 거침없이 질주하는 전차와 '그분'의 부드러운 몸짓 사이에 놓일 때 감정들이 제자리를 찾아간다. 인생을 압도하는 질문들을 담아낸 이 영화가 대작의 기준을 만드는 것을 넘어 전설이라는 것이 수긍이 간다.
278,듄,10,심장을 울리는 음악과 티모시만으로도 충분하지만 스토리 배우들의 연기 뭐하나 빠지는게 없는 수작
279,듄,6,모래벌레 구경 잘하고 왔습니다
280,울림의 탄생,8,"평생 북을 만들어 온 한 사람의 인생을 따라가보는것 만으로도 큰 울림이 있다. 주인이 돼버린 고양이, 말을 듣는듯 안듣는듯 하는 아들 등 소소한 힐링 포인트. EBS 다큐영화제로 봄."
281,모가디슈,6,"재미있긴한데, 코드가 안맞는다. 이념간의 대립 속 꽃피는 동포애라."
282,듄,7,"티모시의 연기를 참 좋아하지만, 너무 말라서 싸울때 간지가 안남. 마지막 싸움은 상대방이 져주는건가 싶었을정도 ㅋㅋㅋ 에휴"
283,듄,10,그냥 드니 빌뇌브 감독 영화같음.감독 특유의 연출에  호불호가 있을 수 있으나 개인적으로 만족대서사의 시작
284,듄,10,"난 진짜 신기한 경험을 한 게, 3번째 줄이라 스크린 올려다 봤는데 내려다 봤다. 아이맥스 이런거 였어? 영상이 미쳤다"
285,듄,2,"너무 지루해서 잤네요... 영화관와서 잔건 10년만에 처음인듯... 음악도 묘하게 짱남 액션도 별로고 내용도 별로.. 왜 총 안쏘고 칼로 싸우는지 이해안됨, 평점보고 베놈이랑 이거랑 고민하다 이거 봤는데 영화 끝나자마자 드는 생각이 속았다.."
286,휴가,10,"영화 내내, 재복이 다시 돌아가지 않길, 이제 그만 가족들과 행복해지길 바랬다.그러면 재복은 밥을 먹다 말고 고개를 들어 밥풀을 튀겨가며 이렇게 말할 것 같다.""어떻게 그래. 그러면 안되는거잖아.""곰곰히 생각해보니 나는 재복이 조금 더 비겁해져서 나랑 다를 바 없는 사람이 되길 바랬던 것 같다.(물론 다른 이유도 있지만 한켠에 자리한 검은 마음이 그랬다.)영화를 다 보고난 지금, 나는 재복의 어떤 선택도 존중한다.애초에 나는 그럴 자격이 없는 사람이지만.내게는 올해의 영화다."
287,베놈 2: 렛 데어 비 카니지,7,"쌈마이스러운 마블 히어로물이라는 특색은 좋은데, 뭔가 베놈 시리즈에 기대하는 느낌에는 살짝쌀짝 못미친다. 카니지라는 캐릭터를 꺼내고도 별반 긴장감이 안 생기는 것도 아쉽. 데드풀처럼 R등급 찍고 달리면 더 좋을 것 같은데. 그래도 볼만은 했다."
288,베놈 2: 렛 데어 비 카니지,4,이 출연진을 데려다놓고 이렇게밖에 못찍는게 아쉬움 별개로 베놈이랑 에디 상담 필요한 커플인건 웃음포인트
289,듄,10,대한민국 사람들 영화보는 수준은 그냥 저능아 수준이네.
290,듄,8,꿈은 심연의 메시지다.
291,듄,8,조조로 봤는데 9천원짜리 사막패션쇼를 보고온 기분
292,라스트 듀얼: 최후의 결투,10,올해 본 최고의영화 진짜 리들리 스콧 대단하다
293,꽃다발 같은 사랑을 했다,9,그냥 좋았다. 보통의 연애에서 이상적 이별까지의 이야기도 좋았고 색감이나 당시의 일본문화를 활용하는 방식 역시 좋았다. 상황이 맞물려서 좋게 봤던 것일지도 모르지만 간만에 본 꽤 괜찮은 일본 로맨스였다.
294,듄,10,몰입감이 엄청남 제2의 스타워즈 탄생을 보는 느낌
295,다크 나이트,10,정말 재미있어서 10번은 본 영화에요.
