,Title,Score,Comment
795,스즈메의 문단속,2,리뷰처음 남겨봅니다. 개연성도 너무 떨어지고 연출 역시 별로였습니다. 너무 너무 실망했습니다.
796,샤잠! 신들의 분노,8,요즘 보기 힘들어진 그냥 깔끔하게 잘 만든 가족적인 히어로 영화라 가치 있는 작품. 쿠키 영상은 왜 넣었을까.
797,더 퍼스트 슬램덩크,9,"왼손은 거들뿐, 슬램덩크 다른 인물들 중심의 스토리 전개라 신선하고 재미있었습니다."
798,이니셰린의 밴시,9,"영상미 좋고 무엇보다 배우들의 연기가 인상 깊었다. 내전에 초점을 두고 봤어야 내용이 더 와닿았을 것 같은데 다 본 후에 알아봐서 다소 아쉬웠다. 이해가 안되는 부분이 여운을 남기는 것 같다. 사람과 사람 사이의, 나아가 시대상을 잘 반영한 영화인 것 같다."
799,교섭,4,개인적으로 현빈 연기 몰입이 안됨
800,론 서바이버,9,산에서 쫓기면서 싸우는 전투신은 압권 !!!!
801,클라우드 아틀라스,5,난 솔직히 잘 모르겠다 이영화가 재밌는지도 옴니버스 시대도 뒤죽박죽이고 보통사람으로는 이해할수 없다 배두나 땜에 본다 이쁘다
802,소울메이트,10,배우들의 섬세한 감정표현 좋았습니다
803,다음 소희,10,감동이라고 하기에는 많이 슬퍼요...책임떠넘기기에 급급한 재수없고못난 어른들 반성하게 만드는 영화배두나 배우님 완전멋져요처음엔 MZ세대 영화인줄 알았는데 보다보니까그게 아니었어요... 어른들은 반성해라!!!
804,영화 이누야샤: 붉은 연꽃의 호우라이섬,10,곤노 바쿠류하 호우아에 따!따!따!따!따
805,스즈메의 문단속,10,꼭 보러가길…..다이진 스키
806,플레인,6,볼만했어요
807,화차,10,몰입감도 좋고 스토리을 이어나가는 맛이 있음잘만들어진 작품..
808,샤잠! 신들의 분노,8,기대 이상으로 재밌는 영화였습니다!!
809,다음 소희,10,너무 현실적이라 답답하고 아이들이 안타까워서 그냥 마음이 아팠습니다영화에서 이런 내용을 다뤄줘서 감사한 마음입니다
810,스즈메의 문단속,8,진짜 영상미하나는 미쳤음 특유의 산뜻한 색감과선 너무 아름다웠음 특히 도쿄 23구 상공에서 봉인이 풀린 미미즈때 느껴지는 코즈믹 호러랑 ost는 가히 최고라고 부를만함 아쉬운 점은주인공의 무모한 행동과 소타와의 죽음을 초월하는 사랑을 표현하기엔 개연성이라고해야하나 째든 빌드업이 무족했음 무엇보다 고양이 다이진의 행동 하나하나가 이해가안감
811,더 퍼스트 슬램덩크,10,
812,샤잠! 신들의 분노,5,불투명해 보이는 빌리와 친구들의 미래
813,소울메이트,10,친구의 의미와 나 자신에 대해 생각해보게 되는 영화 한번쯤 보길 추천 드려요
814,너의 이름은.,10,스즈메의 문단속도 뛰어넘지 못하는 내 평생의 인생작. 아직도 관련 영상을 보면 울컥할만큼.. 모든게 완벽한 보물같은 영화
815,스즈메의 문단속,10,오랜만에 괜찮은 애니메이션 봤네요! 남주 얼굴이 조금 나와서 아쉽…
816,소울메이트,7,"원작을 안 봐서 비교는 못 하지만 듣자하니 원작에 없는 극사실주의 그림(인물)이 여기서 원작과 아주 중요한 차이를 만드는 것 같다. 얼굴을 극사실주의로 그리려면 얼마나 오래 들여다보고 또 봐야할까.아름다운 제주풍경에서 각자 성격도 성향도 다른 두 여자아이 미소와 하은이 자매처럼 단짝으로 자란다.둘은 즐거운 추억과 비밀과 오해, 애증을 겪으면서 서로의 삶이 하나로 미술을 매개로 겹쳐진다. 사는 곳도 작업실도 그림도 여행지도 아이조차도. 끝에 가서는 어느 얘기가 진짜인지 누가 거기 간건지 미소인지 하은인지조차 무의미해진다. 그게 진짜 누구였던 둘의 꿈과 삶이 결국 겹쳐지기 때문이다.왜 꼭 그래야만 했을까...하는 부분들이 많다. 왜 솔직하지 않았을까, 왜 친구에게 맞춰주지 않았을까, 왜 꼭 끝이 비극적이여야 했을까, 하긴 그래야 서로의 삶이 하나로 겹쳐지기 때문이였을까?현실적으로 보면 친구가 나에게 자기 애를 두고 죽어버린 황당한 상황이지만, 이제 미소가 하은이 삶을 살고 하은이가 미소가 바라던 삶을 살다 갔다.내가 바라던 소울메이트라는 관념과는 달랐지만... 서로가 서로의 존재와 삶, 꿈에 이토록 얽힐 수 있는 관계라는 건 사실 가족간에도 힘들 것 같다. 그래서 소울메이트라면 그런 의미로 볼 수 있을듯."
817,말리그넌트,2,"휘유 …, 보다 잤음감상평들 몇개보고 일말의 기대한 잘못. 장르를 나누자면 호러는 아니고."
818,스즈메의 문단속,10,일본스러운 잔잔함 오랜만에 좋았어요~ 막장이 난무하는 현실세계에
819,소울메이트,9,원작을 보고 봤는데도...정말 한국식 정서적으로 세심하게 연출이 잘 되었다고 봅니다. 무엇보다 김다미의 연기가 시종일관 눈부십니다.
820,소울메이트,7,사람 감정이란 게 어디 하나로만 단정할 수 있을까.
821,외계+인 1부,10,생각보다 재밌었습니다. 한국에서 이런 장르라니 2부가 기대 됩니다
822,플레인,10,액션영화로 2시간 순삭이다. 요즈음 볼 영화 정말 없는데 가뭄의 단비다. 씨지덩어리 개미맨보다 훨 재밌게 봤다.
823,서치 2,5,볼만함
824,앤트맨과 와스프: 퀀텀매니아,5,개미개미개미
825,어떤 영웅,8,얽히고..얽혀서..점점...
826,TAR 타르,6,어렵다 영화 자체는 길지만 시간은 금방간다
827,스즈메의 문단속,10,
828,이니셰린의 밴시,9,콜린파렐은 파우릭 그 자체!!
829,소울메이트,10,말이 필요없음!믿고 고고~!!
830,소울메이트,10,"미소와 하은이의 중점으로 학창시절의 제주도와 어른이 된 현재의 서울배경, 두 사람의 우정으로 인해 가장 따뜻하면서 아름다운 영상미에 감동받은 영화."
831,샤잠! 신들의 분노,1,영화 시작하고 딱 5분동안은 엄청 설레고 기대했습니다. 나오는 빌런들도 무자비하고 히어로들도 나름 열심히 활동하는 모습을 보여줬기때문이죠.하지만 그이후부터는 감독이 이영화를 왜 만들었나에대한 의문이 들었습니다. 솔로몬의 지식과 제우스의 번개 스피드등을 따서 샤잠이라는데 그힘을 제대로 쓰는걸 본적이 없네요. 힘을 쓰는방식이 이상하다는게 아니라 아예 초능력을 안써요..그냥 쫄쫄이 입고 무슨일이 일어나던 쳐다보고만 있습니다. 말은 또 어찌나 많던지..
832,"귀멸의 칼날: 상현집결, 그리고 도공 마을로",4,어차피 시즌3 나옵니다 미리보지마십시오
833,샤잠! 신들의 분노,10,반드시봐야할인생영화! 샤잠!
834,에브리씽 에브리웨어 올 앳 원스+,4,극장에서 난 보면서 졸리던데..과대포장된 영화임. 아카데미상 받은 것도 이거 중국 자본 입김으로 된 듯해요.
835,더 웨일,9,내 인생의 무비히어로 브래든 프레이저의 부활..! 그것이면 충분했다.
836,올레,8,"재밌게 잘 봤습니다. 영화 곳곳에 웃음 포인트가 있네요. 그러면서도 마흔 즈음이 되면.. 누구나 공감할 만한 내용들이 녹아져 있어 생각할거리도 가볍게 나마 던져주고, 박휘순 배우의 연기가 볼만 합니다. 정말 ‘수탁’ 그 자체네요~"
837,화산고,10,진짜 한국영화 옛감성ㅋㅋㅋㅋ 재밌음다
838,스즈메의 문단속,10,믿고 보는 신카이 마코토 감독님!! 재난 3부작의 마침표 잘보았습니다
839,더 웨일,8,전작 [마더]에서 ‘반휴머니즘‘의 우화를 보여준 대런 애런노프스키의 휴먼 드라마다. 자신의 절망과 슬픔을 육체 안에 욱여넣은 것처럼 거구의 비만인이 된 주인공은 사실상의 ’의학적 자살‘의 길을 걷는 인물이다. 그리고 그의 앞에 등장하는 것은 그를 종교적 구원으로 이끄려는 남자와 자신이 저버리고 8년만에 만나는 악의로 가득찬 딸 그리고 절망의 동지인 전 연인의 동생이다. ’연극‘을 원작으로 하고 있는 작품답게 오하이오의 외딴 곳에 ’섬‘처럼 고립된 주인공의 집을 거의 벗어나지 못한 이 영화는 ’스스로에 대한 절망과 작은 희망에 대한 무한한 선의‘로 가득 찬 양면적인 주인공과 내면의 선의를 적의로 나타내는 젊은 등장 인물들. [더 웨일]은 캐릭터 드라마로서의 매력이 도드라진 영화다.이 ’구원‘에 관한 드라마에서 무엇보다 뛰어난 갓은 주인공 캐릭터와 실제의 삶이 미묘하게 공명하는 브랜든 프레이저의 연기다. 그는 자신의 절망 끝에서 본 작은 희망을 위해 모든 것을 저버릴 수 있는 극단적이고 절절한 부성을 처절하게 연기해낸다.
840,이니셰린의 밴시,8,독특하지만 설득력 있는 캐릭터들로 표현되는 내전의 양상과 포화 뒤의 희미한 봉합. 너무나 입체적인 인물 묘사와 탁월한 배우들의 연기 그리고 과묵하고 아름다운 촬영. 역사와의 알레고리를 넘어서 인간과 관계에 대한 통찰. 늘 타인 앞에서 미끄러지는 언어의 무력함.
841,"힘을 내요, 미스터 리",8,내용이 뻔해도 느낌은 좋더라
842,스즈메의 문단속,10,영상미 너무좋아요 또보고싶어요
843,스즈메의 문단속,6,"맥거핀 남발과 개연성 부족, 부족한 스토리라인영상미만으로 보기엔 돈이 아까운 느낌"
844,에이지 오브 탱크,2,뭘 애기하고 싶은거냐 ㅋㅋ
845,영웅,10,역시 배우들의 연기와 스토리 노래 너무 잘 보았습니다
846,스즈메의 문단속,1,영화 보고 이해할수 있는 내용: 스즈메는 얼빠다.
847,TAR 타르,10,말러가 되고 싶던 여인의 말로
848,스즈메의 문단속,10,역시 역시 역시 역시 역시
849,스즈메의 문단속,9,믿고 보는 작화와 믿고 듣는 OST. 스토리가 살짝 아쉽다ㅏㅏㅏ.
850,플레인,10,
851,스즈메의 문단속,8,여전히 좋은 영상미와 음악. 그리고 좀 더 깊이 들어간 내용. 하지만 개연성은 먼가 더 얕아 졌다.
852,내 깡패 같은 애인,7,루저들의 사랑이야기
853,스즈메의 문단속,9,"전작들도 워낙 훌륭했는데, 그보다 더 좋은 음악과 박진감 넘치는 연출까지.. 보는내내 넋을잃고 봤네요.. 시간순삭!!"
854,대외비,3,"내가 별점주는 것도 대외비니까, 절대 대외비라고 얘기하지 말고, 절대 대외비니까 남들 모르게해야 한다.. 왜.. 대외비니까..."
855,대외비,10,
856,낮에는 덥고 밤에는 춥고,10,"솔직히 아래에 비난에 가까운 글들을 보면서 마음이 불편했습니다. 난 재미 있게 본 영화인데 왜들 그러지? 하는 마음도 있었지요. 그래요. 상업영화의 틀을 가지고 보자면 비난에 가까운 글을 남길 수도 있겠지요. 개인적으로는 독립영화라는 틀을 놓고 보자면 충분히 가치있고 재미 있는 영화임에도 불구하고 말입니다. 물론 일정한 금액을 지불하고 영화를 관람하는 소비자의 입장에서 재미없다고 판단하고 비판 할 수 있겠지요. 하지만 독립영화는 다른 맥락에서 바라봐야할 하나의 장르 영화가 아닌가 싶습니다. 저는 이 영화가 어떻게 만들어졌을지 짐작이 할 수 있었고, 내용도 그렇지만 등장인물 뿐 아니라 감독과 배우까지 응원하는 마음이 생겼습니다.  그것만으로도 저에겐 감동의 요소였습니다. 누군가를 응원하게되는 마음이 생긴것 자체가 말입니다. 저는 박송열 감독의 이러한 제작 방식과 내용의 영화가 홍상수 같은 감독의 개인적 장르를 구축하는 작가주의 영화로써 한국 영화에 남지 않을까? 라는 기대를 해봅니다. 그리고 응원합니다."
857,똑똑똑,4,"전혀 기대감 없이 봤는데, 감독이 샤말란이라고 해서 기대감이 높아졌다가, 이따위로 만드다니 허탈할 지어다."
858,아바타,9,인간의 상상력 그대로 화면으로 옮겨짐.
859,스즈메의 문단속,10,ost 너무 좋아요! 재밌게 잘 봤어요 ㅎㅎ 스즈메!
860,소울메이트,8,재밌어요.잔잔하게 김다미 너무좋아요
861,샤잠! 신들의 분노,4,"DC를 얼마나 기다려야 할까? 그냥 잘 하는 거 하면 될텐데... 슈퍼맨, 원더우먼, 배트맨.. 안타깝다.."
862,잉글리쉬 페이션트,8,불꽃같은 사랑이야기.
863,소울메이트,10,
864,소울메이트,8,예쁜 동화같은 감성 그리고 담담하게 현실도 보여준...
865,쉰들러 리스트,10,쉰들러리스트 영화는 제가 본 영화 중에 최고의 작품 입니다 스티븐 스필버그 감독과 존 윌리엄스의 음악은 세계 최고의 음악이고 차후 나오지 않을 작품입니다
866,에브리씽 에브리웨어 올 앳 원스+,10,수상 축하드립니다.
867,대외비,10,재미 있었음.연기들을 잘하고
868,스즈메의 문단속,4,전개가 어딘가 나사가 빠져있음그냥 말그대로 얼빠+집착녀 주인공의 끝을 봤다ㄹ까..?
869,스즈메의 문단속,10,
870,앤트맨과 와스프: 퀀텀매니아,6,페이즈5의 서사를 여는 중요한 영화니 보는거 추천
871,원라인,10,이런영화가 왜흥행을 못햇을까....ㅠㅠ
872,중경삼림,10,양조위 진짜ㅋ 너무 잘생겼다. 캘리포니아드리밍 크으~~~
873,여인의 향기,10,도나랑 춤추는 장면을 우연히 보게 돼서 와 여자 진짜 이쁘네 이러다가 영화 자체의 내용이 궁금해서 보게 됐는데 정말 명작이다. 특별히 엄청난 무언가가 있는게 아닌 잔잔하게 흘러가는 이 영화의 호흡이 너무 좋다. 도나와의 탱고도 영화를 보면서 다시 보니 정말 달라보인다. 설렘이라는 단어로 표현할 수 없는 마음속의 어떠한 감정이 달아오른다. 지금까진 내 인생영화가 무엇이냐고 물어보면 선뜻 무엇이라 답하기 힘들었는데 오늘부로 정해진 것 같다. 언젠간 나도 나만의 탱고를 완성시킬 수 있길.
874,스즈메의 문단속,2,"몇몇연출, 영상, 음악만 좋음.여주 행동이 계속 이해가 안가는 상황의 연속, 되도않는 의자때문에 당황하다가 고양이때문에 열받고 캐릭터 감정선 갑자기 왔다갔다 반복해서 꾹 참고봄. 요괴 비쥬얼 별로고 주문이랑 마법에 대한 설명도 부실하고 재난알림->두리번->발견->뛰어감->가까스로해결의 반복에 반복인데 그 해결이 겨우 문하나 닫겠다고 힘주고 있음.남주 시작하자마자 의자되가지고 아쉬워죽겠는데 고양이때문에 개연성도 없이 갑자기 비석행에 숭고한희생할줄 알았더니 살고싶다고 움 걍 그 다이신 고양이는 뭔 의도인지 끝까지 이해못함.기대 개했는데 짜증남의 반복이라 중간에 나가고 싶었음.중간중간 영화관 안에 그'분'들이 헉 히익 오오 이런 효과음 내줘서 굉장히 거슬렸는데 엔딩에서 금사빠 여주의 화려한 장식에 또 실망하고 있었는데 그분들이 소리내며 우는걸 보며 또 놀람.애니메이션 좋아하고 너의 이름은 날씨의아이 다 좋았는데 이건 왜 평들이 좋은지 이해가 안됨 ㄹㅇ"
875,스즈메의 문단속,4,초반엔 재밌다가 중후반갈수록 이게 대체뭔지 싶음 애니 평소에 안보는 일반인이 봤을땐 너무 오글거렸음
876,뮌헨,8,복수는 복수를 낳을 뿐이다.
877,더 퍼스트 슬램덩크,10,그냥 아 모르겠고 지려따
878,스즈메의 문단속,10,이걸 보고 제 인생이 달라졌습니다. 안보면 후회 합니다 역시 작가님의 명성에 맞는 작품이였어요 강추합니다
879,스즈메의 문단속,10,너의이름은과 비교하면 아쉬웠지만 비교대상이 아니라면 나름 재미있었던 영화
880,소울메이트,10,배우들 연기도 좋고 스토리도 좋았어요
881,매트릭스,10,그 당시 워쇼스키형제들은 천재인줄..
882,감기,6,영화는 그들의 계획서 라는걸 이제 사람들이 알아야한다!!
883,스즈메의 문단속,10,스즈메 내 아를 나아도..
884,스즈메의 문단속,2,사람마다 틀리겟지만 솔직히 씝노잼임 너의이름은 부터똑같음 스토리 개연성 흘러가는게저걸재밌다고 글써적는건 영화를 애니로 보시는분들이신가봄...영화보는 눈좀 높이자 제발..
885,킹콩,6,여배우가 이때 38살로 많은 나이였는데 미모가 지금 시대 한국 10대 20대 여자들 외모를 그냥 쳐뭉게버리는  미모네
886,스즈메의 문단속,2,
887,스즈메의 문단속,10,인생 처음으로 2번보고 싶은 영화
888,스즈메의 문단속,6,전작들과 달리 스토리도 너무 루즈하고 그렇다고 영상미나 OST기 특출나지도 않았어요 ㅜ좀 유치하다고해야하나
889,데시벨,10,딴건모르겠고 차은우군이 입술이 퍼래도 잘생겼습니다..오직 그것만으로 10점이 가능했다...그는신이야
890,스즈메의 문단속,2,너무 재미가 없고 허무함
891,딕 존슨 이즈 데드,10,"죽음에 대한 참신하고도 생생한 접근, 웃다가도 울고 있는 나를 발견, 많은 사람들이 봤으면 좋겠다."
892,데시벨,10,오랜만에  몰입 해 보게 됨
893,스즈메의 문단속,9,영화를 꿰뚫는 한 문장'다녀오겠습니다.'재난으로 가족을 잃고 남겨진 이들에게 치유가 되길 기원합니다.
894,스즈메의 문단속,6,이거 연애물이었냐... 일본 특유의 교육성 메시지
895,더 웨일,4,바른선택하나 제대로 못해서 허우적대는게 인생인데 스스로 구원을 이룬다고? 지나가는 개가 웃겠소. 그저 퀴어자 하나가 여럿 맘고생시킨 스토리.
896,대외비,5,뭔가... 약간... 아쉽네요.. 그래도 수고 많으셨습니다.
897,스즈메의 문단속,8,"기대했던 감독이 연출한만큼 연출과 영상, ost는 좋았지만 스토리는 와닿지 않았다. 감동적이긴 하지만 지브리의 원령공주가 약간 연상된달까나. 그래도 영화관람표 가격이 과거 수준이었다면 기꺼이 n차 관람을 할 정도로 좋았다. 지금의 가격에서는 한 번 본 걸로 만족!"
898,이니셰린의 밴시,10,올해 작품상은 헤어질결심 아니면 이 영화가 받았어야 했다. 행복하다 이런 영화를 볼 수 있어서.
899,스즈메의 문단속,10,
900,스위치,4,"스토리, 연출이 90년대 수준에 지루하고 시간 아까워서 나갈뻔 했음. 올해 최악의 영화이고 연말까지 최악일듯"
901,스즈메의 문단속,4,스토리가 너무 개연성 없어요. 등장인물 모두 만난지 얼마 안되었는데 그렇게까지 희생? 하는지 이해 안됨. 그리고 보는 내내 모노노케히메 생각남
902,플레인,8,쫄깃한 상황과 적절한 액션으로 몰입감있고 재미있다
903,스즈메의 문단속,10,재밌는데 지금 반일감정이 높아져서 내려치기 당하는듯 ㅋㅋ
904,스즈메의 문단속,10,"스토리는 ""왜?""라는 의문점을 지우기 힘든 부분이 많아서 아쉽지만 너의이름은과 비슷한 전율은 느낄 수 있었다. 전작 날씨의아이와 비교했을때는 상당히 재밌거나 볼만했고 역작인 너의이름은에 비교했을때는 스토리가 가장 비교대상이라 생각됨."
905,놉,10,서있는 신발을 이해한 사람한테는 10점짜리영화다
906,압꾸정,10,역시 믿고 보는 마블리표 영화 평이 안좋아서 기대 안했는데 하관이 다 아플정도로 웃엇네요유머코드가 맞아서 그런가 재밌게 봤습니다!!!
907,강남좀비,1,씨발 공백을 제외하고 10자도 아깝다
908,스즈메의 문단속,8,".. ..? ..,...,..,.,"
909,소울메이트,8,연기가 좋았습니다
910,스즈메의 문단속,8,관람한지 5일쯤 지나니 다이진만 기억에 남네요
911,다음 소희,10,진짜 현시대의 문제점을 보여주는 영화네요
912,기억의 밤,10,장항준씨 개그맨 인 줄 알았는데 영화도 찍으시고
913,소울메이트,8,김다미는 확실히 눈에 뜁니다 전소니는 상대적으로 좀 약한느낌
914,샤잠! 신들의 분노,1,관객을 봉으로 만드는 초코볼은 뭐냐
915,소울메이트,10,연기랑 영상미가 좋았어요
916,샤잠! 신들의 분노,10,10점은 아닌데 내용에 비해 너무 평점이 낮아서 10 점임
917,샤잠! 신들의 분노,10,전 너무 재밌게 보고왔어요!!ㅠ.ㅜ
918,이니셰린의 밴시,7,대체 왜 그러시는건데요.... 보는 내내 헤어질결심 생각남
919,교섭,10,왜? 재밌기만 하구만 존잼!!!
920,소울메이트,10,오랜만에 감동이 있는영화봤습니다. 인생 ㅔ 힘이 되는 소울메이트가 있다는게 어떤느낌일까 다시한번 생각해 보게되네요.
921,샤잠! 신들의 분노,10,방금전에 이수역 메가박스에서 보고왔는데 재밌네요 근데 이 샤잠에 왜 원더우먼이 나오네요 ㅋㅋ
922,앤트맨과 와스프: 퀀텀매니아,6,그냥저냥...
923,소울메이트,10,영화가 끝나고도 계속 여운이 남는 영화가 있는데 생각나게 하는 영화... 약간의 페미니즘영화라고도 할수 있는데 아슬아슬하게 잘 비켜간듯싶고 잠적에서 본 작위적인 김다미 모습에 좀 망설였지만 역시 연기력 멋지네요 굿 !!
924,너의 이름은.,10,ost도 좋고 그림체도 좋고 스토리도 좋고 마지막에 끝날때 둘이 다시 만나서 알아봤으면 하는 마음이 있었는데 약간 아쉽네요 ㅜㅜ
925,센과 치히로의 행방불명,10,갠적으로 하쿠 너무 잘생겨서 계속 보게 되네요..ㅎㅎ
926,이웃집 토토로,10,나오는 주인공들이 되게 귀엽고 그림체도 몽글몽글한데다가 ost까지 진짜 좋은 애니입니다..!!!!
927,화산고,10,영화관에서 재밌게 봤던 영화 기술적으로 진보된 영상에 한표~ 감독이 디테일한 부분에 신경많이 쓴듯  만화같기도
928,킹메이커,1,1점도 아깝다정치적 중립 따위는 개나 줘버린 본격 좌빨 영화
929,사랑과 영혼,7,
930,그대 어이가리,10,
931,에브리씽 에브리웨어 올 앳 원스+,2,와씨.. 영화보다 중간에 나온건 처음..  뭐야 이영화는?
932,별의 목소리,10,어떻게 이런 생각을 할수 있을까 ... 일본에서 낳은 천재
933,스즈메의 문단속,10,저는 보기 전에 먼저 알아보고 봐서 그런지 훨씬 몰입도 있게 잘봤습니다! 정말 재미있고 즐거웠어요!!
934,원피스 3D : 밀짚모자 체이스,6,그림체가 별로네요 내용도 6기랑 비슷
935,서양골동양과자점 앤티크,1,할말않말
936,마녀(魔女) Part2. The Other One,1,10점 알바만 없었어도 대략 6점이지만 평균 마춰야하니깐 1점준다.마녀1에서 김다미 연기가 영화 90퍼인데 마녀2에서 김다미를 뺀다고? 그것만으로도 망...액션 개오바..
937,플레인,9,"비행기 불시착과 인질극이라는 조합으로 처음부터 몰입해서 보게 되었고, 끝까지 책임지는 기장님의 모습에 감동받았습니다^^"
938,와일드 카드,5,한채영과 러브하는 양동근.. 전생에 얼마나 착했으면.
939,무뢰한,8,주인공들 감정선이 좋네요..
940,서치 2,9,역시 서치는 연출이 다했다고 볼 수 있네요
941,스즈메의 문단속,7,신카이 마코토의 정점은 <너의 이름은.>. 매우 지루하며 이해할 수 없는 부분이 너무 많아요. 예를 들어 스즈메는 어찌어찌해 미미즈를 보게 되었는지에 대한 설명이 전혀 없습니다. 뜬금 없는 스낵바 장면은 황당 그 자체.
942,소울메이트,9,"우리 사는 인생 이야기를 잘 그린 작품이라고 생각합니다. 영화가 진행될수록 깜짝깜짝 놀라게 하는 스토리가 전개되기도 하지만 ""아! 그럴수도 있겠구나""하는 생각이 문득 들었습니다^^"
943,스즈메의 문단속,7,"전형적인 신카이 마코토 스타일은 아닌 듯 하나, 충분히 재미있는 이야기, 특히 일본을 종단하며 듣는 OST가 좋더라."
944,바람의 파이터,4,닌자를 잡으려면. 물속으로 들어가야됀다는걸 이 영화를보고. 알았다.실제로는 일본 귀하를 한게좀 아쉬웠다
945,샤잠! 신들의 분노,6,1편이 얼마나 하찮았길래 이걸 보고 나아졋다는 건지 모르겠다
946,소울메이트,10,좋았다 젊은 20대 보다 그 이후 연령대가 보면 느끼는게 더 많을 듯 싶다영화보는 2시간 동안 현실에서 벗어나 영화와 나의 지난 세월 속에 있다 왔다
947,세인트 빈센트,9,처음엔 세인트 빈센트 스토리가 좋았고두번째 보니 명배우들의 연기에 놀랐고특히 나오미 왓츠의 러시아인 영어 엑센트 연기라든지근데 영화 프로듀서가 논란의 하비 와인스타인 이네...
948,소울메이트,10,원작을 너무나 좋아하는데 리메이크도 너무 좋네요. 누군가에겐 우정으로 기억 되고 누군가에겐 사랑으로 기억될 영화! 영화를 본 후 누군가 생각이 날 수밖에 없는 영화입니다. 대박 기원합니다~
949,샤잠! 신들의 분노,4,자다가 잠꼬대해서 옆사람한테 눈치보였어요
950,스즈메의 문단속,9,낭만...작별...추억..재회
951,"귀멸의 칼날: 상현집결, 그리고 도공 마을로",1,"짜집기만있고..오프닝노래만10분잡아먹고나는왜..,리뷰를안봤을까...젠장"
952,데시벨,8,기대하지 않고 봤는데 스토리가 좋았다
953,소울메이트,10,미소와 하은이여서 가능한 이야기지만 충분히 공감 할 수 있었다.
954,소울메이트,6,소울메이트소울메이트
955,스즈메의 문단속,10,"너의 이름은, 도깨비, 스물다섯 스물하나, 시간을 달리는 소녀가 살짝 스쳐지나가지만 영상미와 음악, 스토리 모두 ‘역시 신카이 마코토….’"
956,소울메이트,10,김다미와 전소니의 연기 호흡과 감독의 섬세한 연출력이 좋았습니다. 특히 복잡한 감정선을 잘 표현한 배우들의 연기력이 돋보였습니다. 저는 개인적으로 잔잔하면서도 세심하게 표현되는 감정들이 좋은 영화였습니다! 김다미 배우님 항상 응원해요!
957,플레인,8,제라드 버틀러 액션은 기본 이상 만족감을 줍니다. 큰 기대 없이 봤는데 재미나게 보았습니다.
958,소울메이트,10,
959,샤잠! 신들의 분노,2,"학령기아동 대상으로 만든 영화라면 적당히 오락성있게 잘 만들었다고 백번양보하지만 전 편에 비해서 너무 재미없었고, 상당히 뻔한 연출, 클리셰. 어색한 CG, 예상되는 다음장면 총체적 난국입니다..재밌었다는 사람들 50%는 아동, 50%알바입니다."
960,압꾸정,4,정말옛날에 만든건지 재미가 너무뻔한...출연배우들보고 그냥봤습니다^^
961,루터: 태양의 몰락,10,
962,더 퍼스트 슬램덩크,9,만화책을 보진 않았지만 너무 재밌게 잘 봤어요 그리고 중간중간 나오는 배경음악도 너무 좋습니다
963,나이트 폴,6,"스토리는 예상에서 벗어나지 않지만, 임달화와 장가휘의 연기만은 준수하다."
964,서치 2,8,흥미진진했어요
965,다음 소희,10,아... 정말 가슴아픈데 너무 좋은 영화다
966,다음 소희,10,윤석열 대통령이 꼭 봤으면 좋겠습니다
967,소울메이트,8,어릴적 생각도나고 잔잔하지만 울림이 있는 영화네요
968,스노우 아마겟돈,1,그냥 보려는 생각을 하지마셈
969,리멤버 타이탄,9,인종차별과 미식축구라는 우리나라 사람이 공감하기 어려운 주제이지만 단순하고 감동이 있는 좋은 영화였음.
970,고양이의 보은,10,귀를 기울이면의 시즈쿠가 쓴 소설의 내용이라 그런지 아직 뭔가 부족한 초안느낌의 만화라 더 사랑스러워 진다..
971,스즈메의 문단속,10,영화가 끝까지 긴장감을 가지고 이끌어 나가는게 정말 좋았어요! OST와 연출이 서로 시너지를 일으키고 관객이 화면에 압도 당하게 만드는게 진짜 대박이었습니다&.& 엔딩도 의미있고 다 보고 나서 벅차오름이 다시금 보고 싶게 만듭니당 한 번 더 보고 싶게 만드는 영화!!!
972,이니셰린의 밴시,10,단순한 설정 놀라운 연출~
973,에브리씽 에브리웨어 올 앳 원스+,10,크레이지한 장면둘로 메시지를 내 미음 깊숙히 전달하다니. 뜬금 돌과 핫도그로 울리지 않나. 명작이다!!
974,똑똑똑,5,보긴했으나...
975,플레인,9,비행기 재난과 테러버으로 인한 납치 상황으로 인해 비행기 기장과 군인출신 범죄자와의 탈출구조를 그려 긴장감과 사실적인 느낌을 드러낸 영화.
976,소울메이트,7,배우들의 연기 잘 봤어요
977,스즈메의 문단속,1,씹 노잼
978,소울메이트,10,
979,스즈메의 문단속,6,걍 시간때우기용 큰기대없이 보고 시계 5번정도 봄
980,"광해, 왕이 된 남자",4,생각보다 별론데요 오래된 영화라 그런가 스토리도 어거지성이 느껴지고
981,소울메이트,10,와.. 꼭보세요 강추에요..
982,다음 소희,7,교육과 노동의 총체적인 오류. 인간다움이 먼저다.
983,스즈메의 문단속,8,아직도 입에서 흥얼거리는 음악과 너의 이름은보다 화려해진 영상미
984,연인,6,어마어머한 네임드배우3명에... 클라쓰있는 연출..근데 더러운 치정 싸움을 한다.
985,매복,6,대원들이 죽어가는걸 지켜만볼수 없습니다 란 대사와 아파치를 잃을수 없어 귀환해 란 대사가 기억에남았다.
986,압꾸정,10,두분연기가 아주 자연스럽고 약간 하정우 배우스탈로 연기하셔서 아주 재밌고 좋은영화인데 평점이 왜이런지^ ^
